,id,profit,profit_percent,bars,profit_percent_per_bar,stock_id,sell_reason
65,sh600011-68,6093.36,114.5,37,3.09,sh600011,
66,sh600011-69,-485.57,-5.9,13,-0.45,sh600011,
67,sh600011-70,246.22,3.09,56,0.06,sh600011,
68,sh600011-71,6871.17,84.7,44,1.93,sh600011,
69,sh600011-72,-433.26,-3.76,18,-0.21,sh600011,
70,sh600011-73,-1442.61,-13.0,2,-6.5,sh600011,
71,sh600012-74,-526.66,-10.59,1,-10.59,sh600012,
72,sh600012-75,211.62,4.48,42,0.11,sh600012,
73,sh600012-76,2291.13,47.19,54,0.87,sh600012,
74,sh600012-77,100.2,1.67,37,0.05,sh600012,
75,sh600012-78,-358.66,-5.92,1,-5.92,sh600012,
76,sh600012-79,-783.8,-13.46,14,-0.96,sh600012,
77,sh600012-80,-266.15,-4.84,4,-1.21,sh600012,
78,sh600012-81,13731.96,258.75,64,4.04,sh600012,
79,sh600012-82,-64.5,-0.53,13,-0.04,sh600012,
80,sh600012-83,-100.11,-0.82,38,-0.02,sh600012,
81,sh600012-84,-337.59,-2.75,8,-0.34,sh600012,
82,sh600015-86,10585.78,212.68,58,3.67,sh600015,
83,sh600015-87,-977.95,-9.46,24,-0.39,sh600015,
84,sh600015-88,-629.6,-6.42,1,-6.42,sh600015,
85,sh600015-89,-867.78,-9.22,6,-1.54,sh600015,
86,sh600015-90,-1408.28,-15.57,3,-5.19,sh600015,
87,sh600015-91,-1488.7,-17.91,9,-1.99,sh600015,
88,sh600015-92,-373.67,-4.91,2,-2.46,sh600015,
89,sh600015-93,7662.42,103.53,88,1.18,sh600015,
90,sh600015-94,-1090.27,-9.67,12,-0.81,sh600015,
91,sh600015-95,-846.46,-7.94,25,-0.32,sh600015,
92,sh600015-96,81.61,0.8,22,0.04,sh600015,
93,sh600015-97,-868.94,-8.43,2,-4.21,sh600015,
94,sh600015-98,-247.78,-2.51,1,-2.51,sh600015,
95,sh600016-99,-1083.39,-21.69,16,-1.36,sh600016,
96,sh600016-100,-929.67,-20.79,20,-1.04,sh600016,
97,sh600016-101,13367.75,334.74,72,4.65,sh600016,
98,sh600016-102,307.31,2.85,33,0.09,sh600016,
99,sh600016-103,-981.88,-9.11,4,-2.28,sh600016,
100,sh600016-104,4532.58,44.06,35,1.26,sh600016,
101,sh600016-105,320.23,2.53,17,0.15,sh600016,
102,sh600016-106,-1645.45,-13.08,36,-0.36,sh600016,
103,sh600016-107,-516.22,-4.33,26,-0.17,sh600016,
104,sh600016-108,-588.66,-5.0,21,-0.24,sh600016,
105,sh600017-109,43.59,0.87,34,0.03,sh600017,
106,sh600017-110,5519.23,109.91,40,2.75,sh600017,
107,sh600017-111,-957.89,-12.39,13,-0.95,sh600017,
108,sh600017-112,-468.0,-6.41,9,-0.71,sh600017,
109,sh600018-114,-461.78,-9.17,33,-0.28,sh600018,
110,sh600018-115,-180.04,-3.78,12,-0.32,sh600018,
111,sh600018-116,4279.41,91.46,37,2.47,sh600018,
112,sh600018-117,734.8,10.78,59,0.18,sh600018,
113,sh600018-118,-1203.5,-16.78,19,-0.88,sh600018,
114,sh600018-119,-0.95,-0.01,27,-0.0,sh600018,
115,sh600019-120,-109.99,-2.19,1,-2.19,sh600019,
116,sh600019-121,-428.78,-8.75,3,-2.92,sh600019,
117,sh600019-122,8116.48,169.28,36,4.7,sh600019,
118,sh600019-123,-655.82,-7.46,23,-0.32,sh600019,
119,sh600019-124,-1086.17,-12.82,17,-0.75,sh600019,
120,sh600019-125,6754.59,85.96,43,2.0,sh600019,
121,sh600019-126,2834.05,25.13,63,0.4,sh600019,
122,sh600019-127,3719.93,29.26,47,0.62,sh600019,
123,sh600020-128,4466.81,88.78,28,3.17,sh600020,
124,sh600020-129,196.36,2.7,28,0.1,sh600020,
125,sh600020-130,-512.09,-6.98,4,-1.75,sh600020,
126,sh600020-131,14953.18,210.57,39,5.4,sh600020,
127,sh600020-132,-2181.39,-14.99,21,-0.71,sh600020,
128,sh600020-133,-1379.87,-10.21,3,-3.4,sh600020,
129,sh600020-134,-1989.53,-16.09,15,-1.07,sh600020,
130,sh600021-135,5271.36,104.5,53,1.97,sh600021,
131,sh600021-136,-2080.01,-26.97,39,-0.69,sh600021,
132,sh600021-137,-1380.69,-20.8,5,-4.16,sh600021,
133,sh600021-138,-94.11,-1.59,16,-0.1,sh600021,
134,sh600021-139,-890.03,-15.19,12,-1.27,sh600021,
135,sh600021-140,-320.24,-5.99,7,-0.86,sh600021,
136,sh600021-141,28607.76,544.58,38,14.33,sh600021,
137,sh600021-142,-566.02,-2.9,1,-2.9,sh600021,
138,sh600021-143,-3575.73,-18.55,30,-0.62,sh600021,
139,sh600021-144,2877.69,16.88,15,1.13,sh600021,
140,sh600021-145,-2449.89,-12.96,3,-4.32,sh600021,
141,sh600022-146,13659.12,270.51,51,5.3,sh600022,
142,sh600022-147,-1789.69,-15.95,10,-1.59,sh600022,
143,sh600022-148,14800.63,135.35,33,4.1,sh600022,
144,sh600022-149,-917.68,-5.03,22,-0.23,sh600022,
145,sh600022-150,-680.7,-3.83,4,-0.96,sh600022,
146,sh600022-151,1417.47,8.14,34,0.24,sh600022,
147,sh600022-152,-1785.7,-9.73,3,-3.24,sh600022,
148,sh600022-153,-1303.42,-7.51,3,-2.5,sh600022,
149,sh600023-154,-5.1,-0.1,22,-0.0,sh600023,
150,sh600023-155,-507.15,-10.15,11,-0.92,sh600023,
151,sh600023-156,-455.84,-9.61,15,-0.64,sh600023,
152,sh600023-157,-680.87,-15.08,26,-0.58,sh600023,
153,sh600025-158,-41.94,-0.84,33,-0.03,sh600025,
154,sh600025-159,3038.37,60.89,58,1.05,sh600025,
155,sh600026-161,864.05,17.28,57,0.3,sh600026,
156,sh600026-162,-382.32,-7.08,6,-1.18,sh600026,
157,sh600026-163,12115.6,231.18,54,4.28,sh600026,
158,sh600026-164,-1579.66,-13.95,8,-1.74,sh600026,
159,sh600026-165,-2167.53,-20.92,4,-5.23,sh600026,
160,sh600026-166,4345.14,45.86,26,1.76,sh600026,
161,sh600026-167,-582.99,-5.03,2,-2.52,sh600026,
162,sh600026-168,-268.23,-2.38,1,-2.38,sh600026,
163,sh600026-169,-1893.52,-16.98,33,-0.51,sh600026,
164,sh600026-170,-1245.87,-12.18,5,-2.44,sh600026,
165,sh600026-171,-1890.53,-20.1,30,-0.67,sh600026,
166,sh600026-172,-1042.47,-12.16,1,-12.16,sh600026,
167,sh600027-174,13733.14,270.41,36,7.51,sh600027,
168,sh600027-175,-1856.71,-15.59,10,-1.56,sh600027,
169,sh600027-176,-2184.49,-20.0,43,-0.47,sh600027,
170,sh600027-177,6114.91,61.78,24,2.57,sh600027,
171,sh600027-178,-1146.97,-8.89,2,-4.45,sh600027,
172,sh600027-179,-2520.58,-20.42,19,-1.07,sh600027,
173,sh600027-180,-785.21,-7.09,30,-0.24,sh600027,
174,sh600028-182,82.97,1.66,27,0.06,sh600028,
175,sh600028-183,1229.59,24.39,50,0.49,sh600028,
176,sh600028-184,6473.73,114.45,48,2.38,sh600028,
177,sh600028-185,-1433.08,-16.13,28,-0.58,sh600028,
178,sh600028-186,-1044.21,-12.84,12,-1.07,sh600028,
179,sh600028-187,1239.26,16.12,57,0.28,sh600028,
180,sh600028-188,2842.39,34.35,101,0.34,sh600028,
181,sh600028-189,-826.2,-8.56,9,-0.95,sh600028,
182,sh600028-190,-187.27,-2.02,27,-0.07,sh600028,
183,sh600029-192,33076.63,659.44,38,17.35,sh600029,
184,sh600029-193,-1444.68,-6.64,2,-3.32,sh600029,
185,sh600029-194,9757.74,46.88,19,2.47,sh600029,
186,sh600029-195,1373.7,5.36,64,0.08,sh600029,
187,sh600029-196,-3884.31,-14.64,12,-1.22,sh600029,
188,sh600029-197,-3450.49,-14.19,24,-0.59,sh600029,
189,sh600029-198,-1433.9,-6.36,2,-3.18,sh600029,
190,sh600030-199,8715.61,172.78,26,6.65,sh600030,
191,sh600030-200,-1726.07,-18.27,32,-0.57,sh600030,
192,sh600030-201,-1542.44,-18.24,17,-1.07,sh600030,
193,sh600030-202,-1146.84,-14.76,11,-1.34,sh600030,
194,sh600030-203,-651.63,-9.11,1,-9.11,sh600030,
195,sh600030-204,-395.42,-5.79,2,-2.9,sh600030,
196,sh600030-205,-560.33,-8.58,7,-1.23,sh600030,
197,sh600030-206,7921.47,124.43,24,5.18,sh600030,
198,sh600030-207,-1085.05,-10.47,3,-3.49,sh600030,
199,sh600030-208,-320.5,-3.29,49,-0.07,sh600030,
200,sh600030-209,-449.05,-4.45,56,-0.08,sh600030,
201,sh600030-210,-1879.27,-20.05,34,-0.59,sh600030,
202,sh600031-211,1180.71,23.67,16,1.48,sh600031,
203,sh600031-212,-432.96,-7.76,43,-0.18,sh600031,
204,sh600031-213,4767.19,89.02,39,2.28,sh600031,
205,sh600031-214,-175.7,-2.26,20,-0.11,sh600031,
206,sh600031-215,611.21,7.97,84,0.09,sh600031,
207,sh600031-216,28359.94,353.0,106,3.33,sh600031,
208,sh600033-217,-523.22,-10.41,11,-0.95,sh600033,
209,sh600033-218,-168.5,-3.57,16,-0.22,sh600033,
210,sh600033-219,65.64,1.41,47,0.03,sh600033,
211,sh600033-220,-995.97,-21.08,5,-4.22,sh600033,
212,sh600033-221,1583.7,37.74,31,1.22,sh600033,
213,sh600033-222,-79.92,-1.6,1,-1.6,sh600033,
214,sh600033-223,128.61,2.6,25,0.1,sh600033,
215,sh600033-224,-237.64,-4.77,1,-4.77,sh600033,
216,sh600033-225,2922.97,59.54,36,1.65,sh600033,
217,sh600033-226,-328.41,-5.13,35,-0.15,sh600033,
218,sh600033-227,-693.33,-11.24,2,-5.62,sh600033,
219,sh600033-228,-539.98,-9.31,20,-0.47,sh600033,
220,sh600033-229,-248.55,-4.48,3,-1.49,sh600033,
221,sh600035-231,4915.2,98.3,46,2.14,sh600035,
222,sh600035-232,944.58,12.63,54,0.23,sh600035,
223,sh600035-233,-1267.92,-16.07,14,-1.15,sh600035,
224,sh600035-234,-524.9,-7.23,3,-2.41,sh600035,
225,sh600035-235,-270.93,-3.86,3,-1.29,sh600035,
226,sh600035-236,16317.75,236.56,24,9.86,sh600035,
227,sh600035-237,-1465.88,-9.7,32,-0.3,sh600035,
228,sh600035-238,-676.97,-4.68,10,-0.47,sh600035,
229,sh600035-239,-1681.16,-12.02,7,-1.72,sh600035,
230,sh600036-241,-538.24,-10.76,13,-0.83,sh600036,
231,sh600036-242,-186.28,-3.92,2,-1.96,sh600036,
232,sh600036-243,10872.14,235.23,71,3.31,sh600036,
233,sh600036-244,-2247.7,-22.31,23,-0.97,sh600036,
234,sh600036-245,-1613.92,-18.07,28,-0.65,sh600036,
235,sh600036-246,3686.18,45.27,70,0.65,sh600036,
236,sh600036-247,7395.77,74.27,94,0.79,sh600036,
237,sh600036-248,-616.0,-4.5,3,-1.5,sh600036,
238,sh600036-249,-671.45,-5.19,10,-0.52,sh600036,
239,sh600036-250,-475.53,-3.63,52,-0.07,sh600036,
240,sh600036-251,4542.72,35.39,73,0.48,sh600036,
241,sh600037-252,-868.36,-17.19,6,-2.87,sh600037,
242,sh600037-253,-581.2,-12.73,16,-0.8,sh600037,
243,sh600037-254,-383.38,-9.02,13,-0.69,sh600037,
244,sh600037-255,7574.19,185.68,65,2.86,sh600037,
245,sh600037-256,-583.9,-7.42,34,-0.22,sh600037,
246,sh600037-257,21440.66,275.8,87,3.17,sh600037,
247,sh600037-258,-4872.6,-26.19,20,-1.31,sh600037,
248,sh600037-259,-779.1,-4.93,2,-2.46,sh600037,
249,sh600037-260,-2255.59,-14.62,10,-1.46,sh600037,
250,sh600038-261,817.57,16.35,74,0.22,sh600038,
251,sh600038-262,5625.85,104.31,20,5.22,sh600038,
252,sh600038-263,-1239.94,-15.08,2,-7.54,sh600038,
253,sh600038-264,366.32,4.87,49,0.1,sh600038,
254,sh600038-265,10579.6,135.8,46,2.95,sh600038,
255,sh600038-266,-2763.14,-21.51,6,-3.59,sh600038,
256,sh600038-267,-1818.67,-15.55,5,-3.11,sh600038,
257,sh600038-268,-1920.62,-17.53,7,-2.5,sh600038,
258,sh600038-269,-382.74,-3.89,25,-0.16,sh600038,
259,sh600038-270,-1236.93,-12.94,34,-0.38,sh600038,
260,sh600038-271,-179.66,-2.0,3,-0.67,sh600038,
261,sh600038-272,-1918.61,-20.78,24,-0.87,sh600038,
262,sh600039-273,16423.9,329.21,45,7.32,sh600039,
263,sh600039-274,-170.62,-1.28,52,-0.02,sh600039,
264,sh600039-275,-2008.25,-15.44,13,-1.19,sh600039,
265,sh600039-276,-1161.3,-9.59,3,-3.2,sh600039,
266,sh600039-277,12038.8,104.31,36,2.9,sh600039,
267,sh600039-278,-2145.58,-12.22,19,-0.64,sh600039,
268,sh600039-279,-1482.57,-8.99,8,-1.12,sh600039,
269,sh600039-280,11147.4,72.3,65,1.11,sh600039,
270,sh600048-281,-500.62,-10.02,4,-2.5,sh600048,
271,sh600048-282,-796.13,-16.67,12,-1.39,sh600048,
272,sh600048-283,1057.29,25.79,55,0.47,sh600048,
273,sh600048-284,-31.3,-0.67,10,-0.07,sh600048,
274,sh600048-285,1702.53,35.6,28,1.27,sh600048,
275,sh600048-286,-97.48,-1.71,7,-0.24,sh600048,
276,sh600048-287,2875.38,50.74,43,1.18,sh600048,
277,sh600048-288,553.65,7.85,80,0.1,sh600048,
278,sh600050-290,6855.53,137.11,43,3.19,sh600050,
279,sh600050-291,-361.06,-4.29,20,-0.21,sh600050,
280,sh600050-292,9332.41,112.75,41,2.75,sh600050,
281,sh600050-293,-1545.96,-12.11,30,-0.4,sh600050,
282,sh600050-294,-2635.62,-22.24,20,-1.11,sh600050,
283,sh600051-295,13284.32,221.47,49,4.52,sh600051,
284,sh600051-296,-1874.74,-16.21,4,-4.05,sh600051,
285,sh600051-297,-2174.03,-20.31,32,-0.63,sh600051,
286,sh600051-298,9829.38,102.99,67,1.54,sh600051,
287,sh600051-299,-4122.07,-28.36,4,-7.09,sh600051,
288,sh600051-300,-2877.26,-23.07,23,-1.0,sh600051,
289,sh600051-301,-826.25,-7.49,2,-3.75,sh600051,
290,sh600051-302,-713.12,-6.74,36,-0.19,sh600051,
291,sh600051-303,-2432.24,-23.76,2,-11.88,sh600051,
292,sh600052-304,15991.02,321.41,39,8.24,sh600052,
293,sh600052-305,-850.04,-6.67,22,-0.3,sh600052,
294,sh600052-306,-2933.41,-23.17,9,-2.57,sh600052,
295,sh600052-307,-697.7,-6.32,2,-3.16,sh600052,
296,sh600052-308,8790.25,81.92,29,2.82,sh600052,
297,sh600052-309,-3854.11,-25.44,2,-12.72,sh600052,
298,sh600052-310,-1956.52,-14.66,21,-0.7,sh600052,
299,sh600052-311,-2483.49,-20.28,31,-0.65,sh600052,
300,sh600053-313,16464.03,336.66,42,8.02,sh600053,
301,sh600053-314,1758.45,13.49,37,0.36,sh600053,
302,sh600053-315,-4345.06,-28.18,5,-5.64,sh600053,
303,sh600053-316,-1825.48,-15.16,29,-0.52,sh600053,
304,sh600053-317,-1983.75,-18.46,7,-2.64,sh600053,
305,sh600053-318,-1323.37,-13.1,6,-2.18,sh600053,
306,sh600053-319,59686.88,643.12,45,14.29,sh600053,
307,sh600053-320,-8906.75,-22.11,36,-0.61,sh600053,
308,sh600053-321,-7278.75,-20.0,14,-1.43,sh600053,
309,sh600054-322,-903.42,-18.07,19,-0.95,sh600054,
310,sh600054-323,804.52,17.67,53,0.33,sh600054,
311,sh600054-324,2460.02,49.62,50,0.99,sh600054,
312,sh600054-325,-231.04,-3.74,1,-3.74,sh600054,
313,sh600054-326,-203.82,-3.34,3,-1.11,sh600054,
314,sh600054-327,-29.77,-0.5,21,-0.02,sh600054,
315,sh600054-328,-275.52,-4.64,25,-0.19,sh600054,
316,sh600054-329,-1149.71,-20.03,12,-1.67,sh600054,
317,sh600055-330,-414.48,-8.29,12,-0.69,sh600055,
318,sh600055-331,14856.31,312.18,57,5.48,sh600055,
319,sh600055-332,4678.15,38.16,55,0.69,sh600055,
320,sh600055-333,-3230.85,-22.17,14,-1.58,sh600055,
321,sh600055-334,9572.84,74.14,18,4.12,sh600055,
322,sh600055-335,-3857.49,-21.44,18,-1.19,sh600055,
323,sh600055-336,-1438.35,-9.16,8,-1.15,sh600055,
324,sh600055-337,-2367.55,-14.7,38,-0.39,sh600055,
325,sh600055-338,4986.68,35.28,38,0.93,sh600055,
326,sh600056-339,1322.59,26.45,38,0.7,sh600056,
327,sh600056-340,3037.01,53.16,20,2.66,sh600056,
328,sh600056-341,-438.57,-6.11,10,-0.61,sh600056,
329,sh600056-342,-1361.74,-19.38,24,-0.81,sh600056,
330,sh600056-343,-528.81,-8.37,10,-0.84,sh600056,
331,sh600056-344,-524.28,-8.83,7,-1.26,sh600056,
332,sh600056-345,-801.07,-14.03,13,-1.08,sh600056,
333,sh600056-346,4049.88,75.73,49,1.55,sh600056,
334,sh600056-347,1014.29,13.76,68,0.2,sh600056,
335,sh600056-348,-1242.67,-15.69,13,-1.21,sh600056,
336,sh600056-349,-364.42,-5.03,25,-0.2,sh600056,
337,sh600056-350,-773.64,-10.95,3,-3.65,sh600056,
338,sh600057-351,992.99,19.88,31,0.64,sh600057,
339,sh600057-352,-1888.95,-33.85,12,-2.82,sh600057,
340,sh600057-353,4345.15,95.67,37,2.59,sh600057,
341,sh600057-354,-1057.58,-15.94,1,-15.94,sh600057,
342,sh600057-355,5627.31,90.67,58,1.56,sh600057,
343,sh600057-356,-850.4,-9.4,5,-1.88,sh600057,
344,sh600057-357,485.54,5.71,42,0.14,sh600057,
345,sh600058-359,-395.23,-7.91,32,-0.25,sh600058,
346,sh600058-360,-676.76,-14.08,1,-14.08,sh600058,
347,sh600058-361,15872.74,355.57,58,6.13,sh600058,
348,sh600058-362,-2109.49,-17.01,12,-1.42,sh600058,
349,sh600058-363,526.72,4.63,36,0.13,sh600058,
350,sh600058-364,7483.59,64.18,28,2.29,sh600058,
351,sh600058-365,54.63,0.35,49,0.01,sh600058,
352,sh600059-367,-372.27,-7.45,12,-0.62,sh600059,
353,sh600059-368,-1707.79,-35.73,21,-1.7,sh600059,
354,sh600059-369,1728.02,43.44,61,0.71,sh600059,
355,sh600059-370,-1257.88,-26.34,24,-1.1,sh600059,
356,sh600059-371,1197.41,28.54,17,1.68,sh600059,
357,sh600059-372,-144.63,-3.03,4,-0.76,sh600059,
358,sh600059-373,-592.61,-12.58,32,-0.39,sh600059,
359,sh600059-374,2222.91,50.12,31,1.62,sh600059,
360,sh600060-375,-431.75,-8.66,2,-4.33,sh600060,
361,sh600060-376,-631.47,-13.13,6,-2.19,sh600060,
362,sh600060-377,4231.31,94.61,69,1.37,sh600060,
363,sh600060-378,5280.95,80.33,44,1.83,sh600060,
364,sh600060-379,-603.08,-6.55,9,-0.73,sh600060,
365,sh600060-380,-1206.82,-13.38,22,-0.61,sh600060,
366,sh600060-381,-679.96,-8.14,47,-0.17,sh600060,
367,sh600060-382,11677.02,145.56,29,5.02,sh600060,
368,sh600060-383,-615.28,-4.44,5,-0.89,sh600060,
369,sh600060-384,-1708.82,-12.59,15,-0.84,sh600060,
370,sh600060-385,-2718.74,-21.5,6,-3.58,sh600060,
371,sh600060-386,-1509.61,-13.46,7,-1.92,sh600060,
372,sh600061-387,11933.84,231.06,51,4.53,sh600061,
373,sh600061-388,-1458.38,-13.33,7,-1.9,sh600061,
374,sh600061-389,-2318.5,-22.45,33,-0.68,sh600061,
375,sh600061-390,-1340.13,-14.93,11,-1.36,sh600061,
376,sh600061-391,-1703.19,-19.97,27,-0.74,sh600061,
377,sh600062-392,-304.92,-6.06,2,-3.03,sh600062,
378,sh600062-393,-1115.96,-23.03,72,-0.32,sh600062,
379,sh600062-394,381.05,8.88,6,1.48,sh600062,
380,sh600062-395,288.69,6.49,62,0.1,sh600062,
381,sh600062-396,-507.59,-10.98,25,-0.44,sh600062,
382,sh600062-397,742.93,16.98,23,0.74,sh600062,
383,sh600062-398,695.03,14.8,87,0.17,sh600062,
384,sh600062-399,-401.14,-7.97,1,-7.97,sh600062,
385,sh600062-400,-140.83,-2.89,1,-2.89,sh600062,
386,sh600062-401,-442.23,-9.09,14,-0.65,sh600062,
387,sh600062-402,3083.41,67.47,19,3.55,sh600062,
388,sh600063-403,18911.22,369.73,51,7.25,sh600063,
389,sh600063-404,-1084.78,-7.52,33,-0.23,sh600063,
390,sh600063-405,-2281.59,-16.39,26,-0.63,sh600063,
391,sh600063-406,14938.68,117.33,40,2.93,sh600063,
392,sh600063-407,-1483.6,-7.33,2,-3.67,sh600063,
393,sh600063-408,-2548.41,-13.44,3,-4.48,sh600063,
394,sh600063-409,-1064.47,-5.86,16,-0.37,sh600063,
395,sh600063-410,-2334.15,-13.22,5,-2.64,sh600063,
396,sh600063-411,13369.23,81.12,38,2.13,sh600063,
397,sh600064-413,28451.42,504.6,62,8.14,sh600064,
398,sh600064-414,-1340.03,-6.9,34,-0.2,sh600064,
399,sh600064-415,-1022.63,-5.54,1,-5.54,sh600064,
400,sh600064-416,-2250.64,-12.46,11,-1.13,sh600064,
401,sh600064-417,-1098.82,-6.52,3,-2.17,sh600064,
402,sh600064-418,-2912.16,-17.86,17,-1.05,sh600064,
403,sh600064-419,27711.13,186.14,45,4.14,sh600064,
404,sh600064-420,-1825.21,-6.35,3,-2.12,sh600064,
405,sh600064-421,-2836.05,-9.83,37,-0.27,sh600064,
406,sh600064-422,-2234.93,-8.47,6,-1.41,sh600064,
407,sh600064-423,-2689.0,-10.53,27,-0.39,sh600064,
408,sh600064-424,-1765.35,-7.31,7,-1.04,sh600064,
409,sh600066-426,-468.51,-9.3,20,-0.47,sh600066,
410,sh600066-427,-273.09,-5.71,6,-0.95,sh600066,
411,sh600066-428,11746.19,252.53,47,5.37,sh600066,
412,sh600066-429,324.1,3.06,41,0.07,sh600066,
413,sh600066-430,1369.23,12.83,55,0.23,sh600066,
414,sh600066-431,-731.3,-6.45,34,-0.19,sh600066,
415,sh600066-432,551.5,5.03,60,0.08,sh600066,
416,sh600066-433,6479.91,56.75,43,1.32,sh600066,
417,sh600066-434,-447.42,-3.16,30,-0.11,sh600066,
418,sh600066-435,-1135.81,-7.96,3,-2.65,sh600066,
419,sh600066-436,-1093.33,-7.89,42,-0.19,sh600066,
420,sh600066-437,-1861.72,-14.18,14,-1.01,sh600066,
421,sh600066-438,-1754.84,-14.35,23,-0.62,sh600066,
422,sh600067-439,-497.76,-9.95,13,-0.77,sh600067,
423,sh600067-440,-100.76,-2.12,7,-0.3,sh600067,
424,sh600067-441,-580.75,-12.45,6,-2.07,sh600067,
425,sh600067-442,-458.82,-10.4,20,-0.52,sh600067,
426,sh600067-443,-218.96,-5.26,1,-5.26,sh600067,
427,sh600067-444,-869.69,-20.65,34,-0.61,sh600067,
428,sh600067-445,2661.58,73.03,47,1.55,sh600067,
429,sh600067-446,-751.24,-14.97,14,-1.07,sh600067,
430,sh600067-447,795.03,17.43,52,0.34,sh600067,
431,sh600067-448,1544.89,30.55,25,1.22,sh600067,
432,sh600067-449,-276.94,-4.84,1,-4.84,sh600067,
433,sh600067-450,-473.21,-8.38,9,-0.93,sh600067,
434,sh600067-451,-156.2,-2.9,1,-2.9,sh600067,
435,sh600067-452,-885.16,-16.51,10,-1.65,sh600067,
