date,open,high,low,close,volume,turnover,pre-close,changeamount,change
2014-10-09,9.25,10.09,9.25,10.09,46300.0,0.0020396475770925,9.25,0.84,0.0908
2014-10-10,11.1,11.1,11.1,11.1,13243.0,0.0005833920704845,10.09,1.01,0.1001
2014-10-13,12.21,12.21,12.21,12.21,15106.0,0.000665462555066,11.1,1.11,0.1
2014-10-14,13.43,13.43,13.43,13.43,16900.0,0.0007444933920704,12.21,1.22,0.0999
2014-10-15,14.77,14.77,14.77,14.77,24380.0,0.0010740088105726,13.43,1.34,0.0998
2014-10-16,16.25,16.25,16.25,16.25,44847.0,0.0019756387665198,14.77,1.48,0.1002
2014-10-17,17.88,17.88,17.88,17.88,197120.0,0.0086837004405286,16.25,1.63,0.1003
2014-10-20,19.67,19.67,19.67,19.67,331675.0,0.0146112334801762,17.88,1.79,0.1001
2014-10-21,21.64,21.64,21.64,21.64,479869.0,0.021139603524229,19.67,1.97,0.1002
2014-10-22,23.8,23.8,23.8,23.8,1047448.0,0.0461430837004405,21.64,2.16,0.0998
2014-10-23,26.18,26.18,26.18,26.18,1964419.0,0.086538281938326,23.8,2.38,0.1
2014-10-24,28.06,28.8,27.75,28.8,7089595.0,0.3123169603524229,26.18,2.62,0.1001
2014-10-27,30.5,30.85,28.09,28.3,14038107.0,0.6184188105726872,28.8,-0.5,-0.0174
2014-10-28,27.8,30.99,27.8,30.41,10283206.0,0.4530046696035242,28.3,2.11,0.0746
2014-10-29,30.36,33.45,30.13,33.45,10037524.0,0.4421816740088106,30.41,3.04,0.1
2014-10-30,34.48,36.8,34.41,36.8,7349193.0,0.3237529955947136,33.45,3.35,0.1001
2014-10-31,38.27,40.48,38.0,40.48,8758701.0,0.385845859030837,36.8,3.68,0.1
2014-11-03,41.45,44.53,41.45,44.53,3451262.0,0.1520379735682819,40.48,4.05,0.1
2014-11-04,47.66,48.98,44.47,45.46,11645160.0,0.5130026431718062,44.53,0.93,0.0209
2014-11-05,45.5,48.44,44.7,47.2,9829311.0,0.433009295154185,45.46,1.74,0.0383
2014-11-06,45.62,51.91,44.9,51.0,10458953.0,0.4607468281938326,47.2,3.8,0.0805
2014-11-07,49.41,53.8,48.48,48.85,10123984.0,0.4459904845814978,51.0,-2.15,-0.0422
2014-11-10,48.0,50.53,47.6,48.9,6830646.0,0.3009095154185022,48.85,0.05,0.001
2014-11-11,48.0,52.2,47.0,52.2,10092440.0,0.4446008810572687,48.9,3.3,0.0675
2014-11-12,51.1,52.95,49.08,51.45,8106751.0,0.3571255947136564,52.2,-0.75,-0.0144
2014-11-13,49.0,50.99,48.01,48.34,5991910.0,0.2639607929515418,51.45,-3.11,-0.0604
2014-11-14,48.01,50.5,43.8,45.2,6266360.0,0.2760511013215859,48.34,-3.14,-0.065
2014-11-17,44.4,46.17,43.49,44.49,4327676.0,0.1906465198237885,45.2,-0.71,-0.0157
2014-11-18,44.1,45.2,42.84,44.37,3855903.0,0.1698635682819383,44.49,-0.12,-0.0027
2014-11-19,44.4,44.97,42.77,44.0,3213416.0,0.1415601762114537,44.37,-0.37,-0.0083
2014-11-20,43.3,45.49,43.11,45.22,4687939.0,0.2065171365638766,44.0,1.22,0.0277
2014-11-21,44.6,46.0,44.27,44.27,4458056.0,0.1963901321585903,45.22,-0.95,-0.021
2014-11-24,44.57,45.72,43.66,44.35,3806411.0,0.1676833039647577,44.27,0.08,0.0018
2014-11-25,43.83,44.2,41.02,42.05,4466702.0,0.196771013215859,44.35,-2.3,-0.0519
2014-11-26,42.04,43.1,41.72,42.29,2394224.0,0.1054724229074889,42.05,0.24,0.0057
2014-11-27,42.32,45.99,42.04,44.48,5085796.0,0.2240438766519824,42.29,2.2,0.052
2014-11-28,43.87,44.79,43.39,43.48,3211861.0,0.1414916740088105,44.49,-1.0,-0.0225
2014-12-01,43.04,43.49,42.2,42.65,2711723.0,0.1194591629955947,43.49,-0.83,-0.0191
2014-12-02,42.53,46.92,42.53,46.92,4295947.0,0.1892487665198237,42.66,4.27,0.1001
2014-12-03,49.19,50.28,46.79,47.59,8061513.0,0.355132731277533,46.93,0.67,0.0143
2014-12-04,46.12,46.62,44.3,45.69,4973539.0,0.2190986343612334,47.6,-1.9,-0.0399
2014-12-05,44.69,44.79,41.59,41.99,4461119.0,0.1965250660792951,45.7,-3.7,-0.081
2014-12-08,40.99,41.45,39.81,40.1,3126093.0,0.1377133480176211,42.0,-1.89,-0.045
2014-12-09,39.89,40.67,37.5,37.63,3096288.0,0.1364003524229075,40.11,-2.48,-0.0618
2014-12-10,37.52,39.5,37.5,38.43,2218497.0,0.0977311453744493,37.63,0.8,0.0213
2014-12-11,38.4,40.3,37.8,39.28,2112750.0,0.0930726872246696,38.43,0.85,0.0221
2014-12-12,38.99,39.42,38.39,39.0,1793138.0,0.0789928634361233,39.28,-0.28,-0.0071
