,id,low,middle,high
105,000510,1.3057733428367873,3.6855036855036722,8.284220523309711
106,000513,1.1890130898733908,3.35406486006219,6.9663578599387375
107,000514,1.0666666666666678,3.155522163786626,8.043478260869568
108,000516,1.3452413170951787,3.478379052267142,7.280763435459574
109,000517,0.8982796883039261,3.0488938464398636,7.046336300441396
110,000518,0.9978815954680452,2.7956989247311803,6.578954097941435
111,000519,1.2009485870359797,3.496503496503501,7.706695281761128
112,000520,1.2502361137345988,3.1152647975077907,7.073321848460119
113,000521,1.153198653198652,3.0690314727873345,6.393089169700872
114,000523,1.4116336436699335,3.670886075949356,7.1117866922091935
115,000524,1.3827416913241435,3.3936651583710487,6.94525932317131
116,000525,1.1270248241376366,3.185454309533853,7.189691041763713
117,000526,1.46315527842917,4.013961605584634,8.297548685607444
118,000528,1.1670236979515312,3.269230769230768,7.159286672655402
119,000529,1.1929653367634323,2.8800127220058624,6.181749509932453
120,000530,1.3083494831034923,3.3934157022208384,6.870453796286122
121,000531,1.026586276198675,3.085495613216346,7.038343787335725
122,000532,1.458378970427153,4.122334148390809,8.659634311053459
123,000533,1.2487531172069781,3.2570399897132587,7.31614320228421
124,000534,1.3283863368669007,3.6553524804177577,7.8112782250490405
125,000536,1.2302648171500647,3.3898305084745637,7.369967690873211
126,000537,1.4020334632379046,3.8454713431053236,8.669644783805058
127,000538,0.9501562351074633,2.6113671274961643,5.541252476526836
128,000539,0.7861664350779654,2.1164613661814116,5.298207199841087
129,000540,1.1932658284642097,3.6659877800407275,8.153731343283578
130,000541,0.9225106182161347,2.4819027921406436,5.733175933393326
131,000543,1.0400108609220076,2.7142857142857197,6.275260774551106
132,000544,1.2237762237762289,2.97595790680106,6.470028544243575
133,000545,1.3625834961866836,3.333333333333336,7.810720959013812
134,000546,1.3097780366271934,4.051863857374392,8.664226835858674
135,000547,1.4675220818577004,3.6723163841807875,7.586846549671525
136,000548,1.1553403224948076,3.2160240969320837,7.409624448409046
137,000550,1.3852614187863561,3.521126760563384,7.945941816616092
138,000551,1.1764705882352913,3.397525923930808,6.901598447750165
139,000552,1.5265420065559197,3.567318757192181,7.725501599302114
140,000553,1.437371663244359,3.2558139534883854,7.080504364694458
141,000554,1.1446908001066978,2.9516994633273708,6.674556213017765
142,000555,1.4625204582651419,4.279279279279267,8.378415880264846
143,000557,1.2123026266556896,3.4782608695652075,8.187130889674963
144,000558,1.3014139907090287,3.927492447129906,8.902090209020903
145,000559,1.2411347517730547,3.314611928356003,7.5939849624060125
146,000560,1.2755102040816395,3.4865791418544267,7.5806451612903185
147,000561,1.223341109275514,3.5527106623392233,7.968955892146177
148,000563,1.253132832080196,3.3033033033032995,8.399999999999999
149,000564,1.1420454545454615,3.4120734908136456,6.8295700587689545
150,000565,1.5857841840146591,3.755404628031701,7.552887364208124
151,000566,1.1869392010127007,3.738317757009349,7.806108099662276
152,000567,1.2945560022010962,3.8157894736842115,8.66617092181002
153,000568,1.1153649503049052,3.3352964271692263,6.7004104969945715
154,000570,1.2718600953895083,3.4859893252001557,7.587768969422423
155,000571,1.269841269841271,3.3040935672514626,7.164275005354467
156,000572,1.20528050436353,3.164556962025316,6.961954126543975
157,000573,1.2475062344139636,3.0956066637181188,6.464969627141664
158,000576,1.1666666666666714,3.7631926884830262,8.73786407766991
159,000581,1.2112611995579345,3.282653061224482,6.72335709427975
160,000582,1.1758690047519864,3.2950574138791815,7.285210661942606
161,000584,1.0724298585883487,3.157894736842113,7.872958829622828
162,000585,1.2594471750964642,3.71209250519596,6.66560466068909
163,000586,1.341156747694888,3.825069985661471,8.045977011494251
164,000587,1.450530857532347,3.9556661925083025,9.141857037582918
165,000589,1.1569983042319587,3.0614451908897298,6.637829238231253
166,000590,1.3782542113323102,3.8847117794486055,8.120805369127511
167,000591,1.2873031770296106,3.320209973753278,7.637161561228808
168,000592,1.7320820065918154,3.8348416289592704,8.204483874835153
169,000593,1.3879681903721253,3.5230352303523005,7.027961872574134
170,000595,1.356238975381559,4.032109074785687,8.765116675183103
171,000596,1.4155262455685516,3.8067020313106488,8.29617326789967
172,000597,1.1730205278592298,3.322818086225022,6.857142857142863
173,000598,1.1574136308643583,2.794411177644722,6.446540880503134
174,000599,1.1718749999999982,3.1832298136645836,6.233766233766228
175,000600,1.1804634860507908,2.9033946067452283,6.094992477971205
176,000601,1.058459787066146,2.9688280400740394,6.092118264041949
177,000603,1.3271400132713953,3.6486693892803768,7.843137254901953
178,000605,1.1514650934119903,3.563438415489524,8.001976216948611
179,000606,1.283516483516487,3.973441551617525,8.473790025523183
180,000607,1.2002402402402341,3.2666666666666684,7.51783632247167
181,000608,1.2291304676286168,3.39767461105595,7.676509014894176
182,000609,1.3333333333333286,3.632871417797884,8.74831763122477
183,000610,1.4208910341786585,3.3636363636363567,7.4565363030322995
184,000611,1.480637813211854,4.096638655462191,7.5650118203309535
185,000612,1.429411561213542,3.761792452830191,8.881030281935269
186,000613,1.4609739148121164,3.9285714285714404,8.539123527075327
187,000615,1.3647886654305197,3.595505617977531,8.376427884297067
188,000616,1.1687584054943343,3.448275862068962,7.821564482029584
189,000617,1.3727122621358636,3.3479532163742736,7.426297298137608
190,000619,0.8939974457215872,2.6519903558530102,5.681818181818176
191,000620,1.0121457489878507,3.06907465585528,7.258064516129033
192,000622,1.2964621585311256,3.4379978416157098,7.9482625835651435
193,000623,0.9520501326073209,2.777777777777776,6.6645301662105725
194,000625,1.2431033696593843,3.6414565826330634,8.253151320572846
195,000626,1.2548262548262623,3.3102946526009465,7.672634271099739
196,000627,1.190730837789668,3.0769230769230793,7.096161535385841
197,000628,1.5304106255484824,3.5354694389547774,8.223799364305307
198,000629,0.8723469076876266,2.7222422711415843,6.082743054351888
199,000630,1.3101143169679401,3.207547169811319,6.822382792807932
200,000631,1.0332975295381335,2.9304029304029333,7.260572139303489
201,000632,1.2765957446808427,3.3243214205055045,6.547619047619054
202,000633,0.5316654448655751,2.9350104821803056,7.499133208515373
203,000635,1.33511348464619,3.7546507813026024,7.523739956172397
204,000636,1.4469175934157583,3.891329258976322,8.173651186019704
205,000637,0.8417514374170728,2.6849315068493063,6.39873340640604
206,000638,1.554261057173682,4.027691966478137,8.531776199796187
207,000639,0.8758010375343368,3.0660399753121608,7.752894770327014
208,000650,1.2327703474228693,3.3388981636060127,7.152829718274734
209,000651,1.0107015457788238,2.775682669892622,5.805751492132394
210,000652,1.358089391330391,3.0498905690409908,6.801825993555315
211,000655,1.2240150093808566,3.53059587088271,7.66679075627846
212,000656,1.4823174907546897,3.9215686274509776,8.512286046418415
213,000657,1.2851669755825985,3.828828828828827,7.566913841807911
214,000659,1.1433691635987855,3.6041237113401996,7.4314084139012335
215,000661,1.395604395604391,3.8366645100499737,8.058252427184467
216,000663,1.341271989174558,3.4124629080118623,8.010249907539494
217,000665,1.1097283335280221,3.2786885245901587,7.80091295206191
218,000666,1.2861018993065971,3.1779661016949228,6.726262996941896
219,000667,1.111111111111112,2.9126304350366317,7.074852967659809
220,000668,1.2186887567727709,3.3180778032036513,6.968519539948112
221,000669,1.1200000000000045,3.4646045918367268,8.200890019071831
222,000670,1.5710919088766637,4.042260843731424,9.205020920502081
223,000671,1.1840326795422482,3.8118060374739695,7.593047146311756
224,000672,1.239528504707548,3.283749881964419,7.4923144488362015
225,000673,1.5037593984962352,4.359002714386248,9.574468085106382
226,000676,0.7462686567164187,3.0379746835443067,7.479119761783722
227,000677,1.4075783997624656,3.6195038074183286,7.812065076546529
228,000678,1.2200320567472736,3.6144578313252955,7.738342216973605
229,000679,1.2889923511805845,3.157894736842108,6.799291599291598
230,000680,1.2066182405165415,3.2144697942194673,7.374606492107067
231,000681,1.2087912087912223,3.912156859953842,9.294871794871796
232,000682,1.341896024464831,3.1085006947075957,7.1177944862155424
233,000683,1.5174647235715952,3.3302526186075108,7.683152669346277
234,000685,1.0986330742428243,2.793296089385465,6.541158419639427
235,000686,1.0720337710352204,3.14909847434119,7.060408713227038
236,000687,1.3042606079106953,3.816657621890257,8.773941845698655
237,000688,1.222258031437239,3.621730382293775,7.4795534534746535
238,000690,1.2072033769625556,3.007092198581561,6.657807308970101
239,000691,1.5290663534938358,3.763303804728827,8.095911420341897
240,000692,1.1673056176311958,3.087611420944756,6.223199023199027
241,000695,1.3823552146374496,3.6012422360248366,8.15851476793249
242,000697,1.4071825437713519,3.801231204563579,8.721475625823457
243,000698,1.219713261648739,3.315881326352522,7.338888786916553
244,000700,1.2987012987012903,3.1884057971014457,6.908462867012095
245,000701,1.1856517077205126,3.1987502457644887,7.0763065620303784
246,000702,1.1966021399983697,3.174603174603173,6.889768230638781
247,000703,1.3020081459069208,3.8461538461538463,7.68505934583673
248,000705,1.1718749999999925,3.06278713629403,6.374228923920492
249,000707,1.3803382890500464,3.48837209302325,7.313926042486231
250,000708,1.0878149487299442,3.310104529616716,6.631836673897062
251,000709,1.058762438072784,2.480620155038762,5.990322699794387
252,000710,1.567567567567563,4.6416541188208535,9.466019417475719
253,000711,1.5371120107962246,4.029304029304025,7.938973215749275
254,000712,1.1469272041423533,3.253505343243482,7.68179872111813
255,000713,1.2202596846199991,3.4099718111345974,7.562949127532777
256,000715,1.1732527666197377,3.013698630136983,6.424012420217352
257,000716,1.3850574712643646,3.5256410256410216,7.450578699036181
258,000717,1.1854411749932214,3.1565656565656566,7.368497494614027
259,000718,1.3467419288554685,3.555625790139062,8.285936285936288
260,000719,0.9213625728675148,2.784810126582264,6.3531656784570325
261,000720,1.427052023121387,3.4782608695652075,7.129706252478916
262,000721,1.1382113821138113,3.3256790136461074,6.6350710900474
263,000722,0.931712631156475,3.1591737545564977,7.3115922882673745
264,000723,1.5476190476190357,3.658536585365848,8.241758241758236
265,000725,1.5090566181031113,3.2314410480349434,7.258143084467253
266,000726,0.9281041539106047,2.423269652364546,5.178845142085372
267,000727,1.2788006635672842,3.6781609195402334,8.143404845419685
268,000728,0.9784735812133037,3.2329988851727887,7.13231677324153
269,000729,0.8844915586965021,2.4442960567934215,5.578319199533358
270,000731,1.272984441301271,2.9387774685730728,6.043956043956053
271,000732,1.216875905752855,3.1498015873015905,7.572685483090887
272,000733,1.3895550527903457,4.010376134889748,7.35216921414235
273,000735,1.3167806521954615,3.326428405044757,7.293729962580282
274,000736,1.4566894384719908,3.709677419354831,7.946169460942792
275,000737,1.4135471395213102,3.725627878114888,7.638944906025655
276,000738,1.3593739350762324,3.493218191204763,7.427172680053331
277,000739,1.3500976212208329,3.5989717223650417,7.010509456046322
278,000750,1.1473962930273678,3.043478260869578,7.401812688821756
279,000751,1.2626282793595018,3.43007915567282,6.99286837739426
280,000752,1.2820058381984911,3.756561102901293,8.023146928041529
281,000753,1.0989010989010917,3.0860397106356743,6.142857142857139
282,000755,1.4979287804507293,3.5999999999999943,7.461273317112744
283,000756,1.0731768545249318,2.914399469143989,6.056529419758122
284,000757,1.221958550862206,3.2786885245901587,7.519251210130682
285,000758,1.5649746860866969,4.031007751937981,8.53380168245115
286,000759,1.087632699979726,2.7441847492608895,5.90038643194504
287,000761,1.1641821316296532,2.741935483870966,6.504065040650404
288,000762,1.3683792181516021,4.195978962288786,9.223839996432487
289,000766,1.1064239232268955,3.2718381927293763,7.546339313368112
290,000767,0.9285714285714342,2.6737967914438405,6.267806267806273
291,000768,1.137358386893873,3.0303030303030316,6.655647382920109
292,000776,1.0486215538847077,3.043478260869578,6.725055077600959
293,000777,1.1399738997389939,3.24254215304799,7.033863905561694
294,000778,0.9623620490858151,2.624659641246282,5.741666666666668
295,000779,1.2117756323030715,3.4220532319391754,7.619585687382295
296,000780,1.1312563840653678,2.9822817481078383,7.138281010552132
297,000782,1.3513513513513487,3.62731453504961,6.710155916368172
298,000783,0.982387647226546,3.0250648228176287,7.379333402988198
299,000785,1.3285028994625914,3.3311140701287134,7.043138679502323
300,000786,1.268760475527041,3.6001425994754843,7.4709805633760435
301,000788,1.2093091794652038,3.529411764705886,7.82289408704503
302,000789,1.2827838827838833,3.703703703703695,7.68422035480859
303,000790,1.4413975459758133,3.7567084078711983,8.020885946351779
304,000791,1.4214949137549768,3.728813559322039,7.778286295448762
305,000792,1.3327781996917087,3.5316165292696,7.272727272727275
306,000793,1.1142061281337057,2.992537313432832,7.412587412587403
307,000795,1.389600199504887,3.4456986988632643,7.809598969907169
308,000796,1.3835087366652763,3.4892273873772304,8.020659971305603
309,000797,1.210903029708789,3.428683385579929,7.2705871700846485
310,000798,1.2738853503184764,3.5897435897435894,7.4137931034482865
311,000799,1.3435138911092799,3.862433862433865,8.437052673792326
312,000800,1.2170385395537628,3.5472972972972965,7.885304659498199
313,000801,1.4411992906229156,3.8818871749910935,8.632870138701767
314,000802,1.4319745817584937,3.7955475307812034,8.36056009334889
315,000803,1.0186005314437574,3.1083844580777162,7.781753130590349
316,000806,1.405384853021559,4.026448098582365,8.458961286346566
317,000807,1.3645224171540018,3.7735849056603903,8.023483365949104
318,000809,1.2815186088944626,3.2260804927259246,7.197192982456147
319,000810,1.2850155133768335,3.427629432381513,7.435665024630551
320,000811,1.3395046254119363,3.6512667660208655,8.035672844213106
321,000812,1.396013023362087,3.43839541547277,7.442407616434956
322,000813,1.2565624687402928,3.2733311903996563,7.150579150579151
323,000815,1.2118320048543934,3.2144650929181346,8.329868329868338
324,000816,1.1667963683527942,3.4549071618037126,7.381450104521955
325,000818,1.2394135557659367,3.773584905660373,7.841190269610207
326,000819,1.296296296296285,3.5294117647058907,7.974137931034486
327,000820,1.4184397163120581,4.106959785331582,9.142857142857151
328,000821,1.4389920424403115,3.2983508245877022,7.593265655679485
329,000822,1.2269938650306704,3.3218008988402463,6.763285024154589
330,000823,1.4874942629001529,3.7253958065896544,7.619986355157132
331,000825,1.0716493052002554,2.6119402985074567,6.367241775937418
332,000826,1.0515094661436202,3.1124742375224006,7.346504856266255
333,000828,0.9806497448608077,2.4930939226519317,5.944525929555365
334,000829,1.5489753067692789,4.180137593382012,9.277940047757118
335,000830,1.1474604578052865,3.0277544154751843,6.8712166508527925
336,000831,1.3917320028510345,3.8868266574585615,9.08353808353808
337,000833,1.16946240078554,3.15789473684211,6.9607718046532145
338,000835,1.2805450745134332,3.6912912108926745,7.424841772151902
339,000836,1.3272841839949587,3.4999884278775717,7.385616003170031
340,000837,1.4145810663765048,3.8120022355735648,8.527131782945734
341,000838,1.1311045793804393,3.467406380027739,8.272369546621041
342,000839,1.2753588377826168,3.731343283582089,8.089105464671075
343,000848,1.1363636363636322,2.9197645986846044,6.730769230769241
344,000850,1.1335012594458307,2.8930817610062833,6.901615271659334
345,000851,1.4535068232307191,3.7061564876134425,8.266752971842944
346,000852,1.4836795252225519,3.636363636363619,7.665805340223949
347,000856,1.2798822428378016,3.580246913580259,7.656758765822453
348,000858,1.220765965083478,3.113594040968348,6.3494969818913525
349,000859,1.246666656103481,3.1460674157303297,6.973554817275745
350,000860,1.2417647653661505,3.403565640194489,6.7023234803687375
351,000861,1.2155147251002991,3.445802206500773,7.901250566966895
352,000862,1.2121212121212133,3.6764705882352944,7.319698600645872
353,000863,1.2371448935953535,3.1249999999999916,7.2475768816561
354,000868,1.1379557395319262,3.174603174603177,7.460030425672373
355,000869,1.0124398771938852,2.861141768592294,5.836144426428322
356,000875,1.1582686063824001,2.8169014084507067,6.248133888583333
357,000876,1.0930930930930942,3.2941176470588163,7.183264800315447
358,000877,1.3272566233867342,3.784860557768933,7.841262720244658
359,000878,1.0482180293501198,3.2787639106042397,6.6985645933014455
360,000880,1.2593399442644748,3.333333333333336,7.048466314521361
361,000881,1.131624278042356,3.0864197530864086,6.46211609643857
362,000882,1.3215859030837036,3.095064318949009,6.63956639566396
363,000883,1.0273972602739811,2.65017667844522,6.181818181818179
364,000885,1.4149010391804069,3.463752276867025,8.123372562396959
365,000886,1.2945794704752411,2.970297029702973,6.534017971758673
366,000887,1.543097562085853,3.899068967562118,8.49969211211092
367,000888,1.103122038606834,2.847603148103982,6.097994925428564
368,000889,1.2709416522241619,3.3771106941838593,7.499999999999997
369,000890,1.3149550249142614,3.361344537815129,6.779669829715329
370,000892,1.4869626497533375,3.8658514974304383,7.693395115055379
371,000893,1.4096696386785474,3.882195448460509,7.906655619994479
372,000895,1.1029411764705863,2.9022620571916335,5.911879531511426
373,000897,1.1862665202140108,2.95656266810113,7.58095981271946
374,000898,0.9560235272605335,2.919286417695636,6.208910612306782
375,000899,1.1864406779660914,2.968377267115001,6.699751861042187
376,000900,0.8714596949891076,2.499999999999999,5.116279069767436
377,000901,1.2671080219907267,3.670634920634913,8.330283729009842
378,000902,1.372370772076105,3.4543844109831765,7.4856115107913626
379,000903,1.2114576657409315,3.2258064516129106,6.851559068950362
380,000905,1.2612612612612664,3.064699205448349,6.619385342789583
381,000906,1.170048701298697,3.518187239117471,7.603846289815109
382,000908,1.3501393770452013,3.6223277909738685,7.633699633699645
383,000909,1.174307360504339,3.2972440944881796,7.832313231323134
384,000910,1.3980835206435502,3.3925686591276247,7.233662477927831
385,000911,1.3794190803691546,3.392330383480819,8.021848739495802
386,000912,1.363017934446499,3.3898305084745686,7.113503322807179
387,000913,1.2194215383176827,3.3705369422897022,6.851392335263302
388,000915,1.4170815779394905,3.7199124726477004,7.357142857142852
389,000917,1.3812154696132548,3.8192907685956614,8.136338647608579
390,000918,1.043309759198228,3.4266184801421242,7.628066473226062
391,000919,1.041666666666663,2.8571428571428594,6.238859180035644
392,000920,1.021950618804261,3.6448325258442207,7.991450210491005
393,000921,1.098901098901095,3.269133382878106,7.246376811594203
394,000922,1.1866235167206172,3.3898305084745846,7.798960138648184
395,000923,1.319262235561802,3.8102486257543333,8.1742491245969
396,000925,1.2903225806451544,3.5297913051217025,7.732344763670064
397,000926,1.0541686838283277,2.6946434311429552,6.209759813131569
398,000927,1.1572473140986725,3.703703703703707,7.884185258927085
399,000928,1.3519653059819607,3.5880329406859195,7.619254538431829
400,000929,1.2371134020618537,3.2549213171131948,6.610703043022044
401,000930,1.3670768516368765,3.4501631538640924,7.567879149274506
402,000931,1.1312217194570096,3.1427405848756864,7.261410788381735
403,000932,1.0505498745900148,2.7667984189723316,6.283279614994048
404,000933,1.5096378869893,3.784860557768926,7.782360351343428
405,000935,1.443693087947124,3.7021462168644623,7.799260901699924
406,000936,1.1963505713505718,3.1468846244965594,7.169166666666676
407,000937,1.222328548644328,3.187200614733139,6.800185731582604
408,000938,1.3402879473467695,3.538928210313444,7.905723637851472
409,000948,1.2133081019231635,3.3755274261603407,7.522722509098533
410,000949,1.2893720667736022,3.507711236979997,6.973800412128358
411,000950,1.151034890597275,3.110773899848256,7.240462250794011
412,000951,1.5429533969680065,4.106557454487049,8.115678260416274
413,000952,1.236404428620202,3.2398035687509346,6.705622119815669
414,000953,1.3888888888888877,3.610108303249101,8.52204739728067
415,000955,1.4186309032399451,3.406326034063252,7.8787237793054805
416,000957,1.309245410702512,3.4728253256758648,7.5746178010471255
417,000958,1.3726874735206893,3.3444816053511586,6.991942007342415
418,000959,1.0273972602739811,2.714932126696835,5.999999999999999
419,000960,1.1242603550295933,3.7223454052722342,7.927677329624469
420,000961,1.3529378753016361,3.910614525139681,8.646465474823678
421,000962,1.6767493051053233,4.163654740674488,7.862286621675272
422,000963,1.1171910624715047,3.0844210324451904,6.716417910447762
423,000965,1.3303769401330487,3.16809937653504,6.521739130434799
424,000966,1.0759242984985942,3.124999999999993,6.886022637536194
425,000967,1.2045217879106038,3.2247075898574282,7.3445480195721435
426,000968,1.1769852416365547,3.537981269510925,7.981775794165972
427,000969,1.4102564102564144,3.7533512064343197,7.7777777777777874
428,000970,1.0150618512987843,3.4212977263579596,8.299347993636873
429,000971,1.3246542617309898,3.8438071995118914,7.57106648469487
430,000972,1.306999819763419,3.7174721189591113,8.208387038757834
431,000973,1.258474576271197,3.3803085126642447,7.4219114219114255
432,000975,1.235092825857671,3.6269430051813503,8.484971413359036
433,000976,1.185275182244057,3.2989690721649514,7.335606897545507
434,000977,1.3290653820555902,3.852242744063327,7.469011701065966
435,000978,0.9637096132104009,2.849389416553595,5.8349758349758325
436,000980,1.2016021361815736,3.179282719377058,6.424242424242417
437,000981,1.1700560880068975,3.2883642495784198,7.459766166685744
438,000982,1.3235648049833761,3.658536585365857,8.333333333333348
439,000983,1.2062416233220625,3.555555555555559,7.870070921985816
440,000985,1.2865902426019773,3.2160804020100535,6.8408170990317485
441,000987,1.1977086380615576,3.1286210892236337,6.924450549450562
442,000988,1.2894461425432668,3.3089815212720226,7.142857142857143
443,000989,1.1057563587684012,3.103448275862085,6.372266895432114
444,000990,1.2067046254238427,3.4715525554484206,7.5442372669252915
445,000993,1.0738858348027465,3.0110935023771854,7.131166659548813
446,000995,1.2838629838759217,3.606557377049191,8.036484964930231
447,000996,1.295146265729706,3.5490605427974935,7.954589371980676
448,000997,1.2486876640419908,3.7295727238177947,7.892478398789534
449,000998,1.1836734693877509,3.0298800853716745,6.986246605105927
450,000999,1.0367500597562023,2.7234042553191515,5.829218252564558
451,001696,1.1816838995568697,3.6202162109686467,8.086560364464702
452,001872,1.2273230333348077,2.8835682141285353,5.790492428372706
453,001896,1.2533239294326302,3.2738095238095335,7.334048774724582
454,001914,1.4634146341463536,4.057971014492744,8.815426997245188
455,001965,0.7931483894991623,2.0134228187919394,3.834516080326133
456,001979,0.8687840155073454,2.7433730629624518,5.3193070200048655
457,002001,1.159601643653588,3.333333333333341,7.273712737127371
