,dt,Open,Close,High,Low,Vol
0,2021-03-08,16.08,19.3,19.3,16.08,16507158.0
1,2021-03-09,20.9,21.23,21.23,19.3,258412045.0
2,2021-03-10,23.35,23.35,23.35,23.35,36683551.0
3,2021-03-11,25.69,25.69,25.69,25.48,154287750.0
4,2021-03-12,27.0,23.52,27.0,23.15,689779616.0
5,2021-03-15,22.5,21.17,23.11,21.17,361865248.0
6,2021-03-16,20.6,20.8,21.33,20.1,318151392.0
7,2021-03-17,20.49,20.89,21.6,19.88,296504720.0
8,2021-03-18,21.0,22.98,22.98,20.77,475527744.0
9,2021-03-19,22.5,23.65,25.17,22.15,569457632.0
10,2021-03-22,24.58,26.02,26.02,24.22,529247264.0
11,2021-03-23,25.71,24.0,26.14,23.42,530018176.0
12,2021-03-24,22.87,21.6,22.9,21.6,331165600.0
13,2021-03-25,21.21,22.17,22.7,21.21,243899919.0
14,2021-03-26,21.77,22.35,22.48,20.9,207195042.0
15,2021-03-29,22.13,21.78,22.79,21.72,187575860.0
16,2021-03-30,21.31,21.75,21.83,20.69,205598050.0
17,2021-03-31,21.51,23.93,23.93,21.36,383528560.0
18,2021-04-01,24.4,26.32,26.32,24.05,338050816.0
19,2021-04-02,27.9,28.95,28.95,26.96,381266096.0
20,2021-04-06,31.43,31.85,31.85,30.7,195499474.0
21,2021-04-07,34.97,35.04,35.04,34.05,116342685.0
22,2021-04-08,37.99,31.54,38.54,31.54,1065628080.0
23,2021-04-09,28.69,28.73,30.4,28.4,642000992.0
24,2021-04-12,28.14,29.48,30.88,27.91,536410736.0
25,2021-04-13,28.88,27.49,29.16,27.0,376631216.0
26,2021-04-14,27.35,27.81,28.5,26.8,314847584.0
27,2021-04-15,27.15,30.59,30.59,27.15,642179808.0
28,2021-04-16,30.64,28.6,30.93,28.26,537722272.0
29,2021-04-19,27.79,29.14,29.74,27.3,409404352.0
30,2021-04-20,28.68,29.12,30.53,28.31,423333424.0
31,2021-04-21,28.02,27.97,28.66,26.64,396487328.0
32,2021-04-22,27.7,28.38,28.44,27.22,278318512.0
33,2021-04-23,28.01,26.51,28.28,26.51,260163461.0
34,2021-04-26,27.3,27.35,28.62,26.6,274541600.0
35,2021-04-27,26.89,25.09,27.19,24.8,262753113.0
36,2021-04-28,24.59,24.77,24.94,23.92,158342630.0
37,2021-04-29,24.5,24.93,25.54,24.38,160488028.0
38,2021-04-30,24.82,24.25,24.98,23.92,136955071.0
39,2021-05-06,24.6,26.35,26.58,24.6,259259080.0
40,2021-05-07,26.35,26.1,27.32,25.7,242639505.0
41,2021-05-10,25.92,26.5,26.72,25.39,219925073.0
42,2021-05-11,25.9,24.73,25.91,24.45,215085941.0
43,2021-05-12,24.48,24.99,25.21,24.11,133928622.0
44,2021-05-13,24.56,24.26,24.72,24.06,121559728.0
45,2021-05-14,24.13,24.26,24.42,24.01,106133306.0
46,2021-05-17,24.68,24.02,24.68,23.68,96306680.0
47,2021-05-18,23.99,24.33,24.68,23.99,101550866.0
