,dt,Open,Close,High,Low,Vol
0,2019-04-22,36.29,43.55,43.55,36.29,751381.0
1,2019-04-23,47.91,47.91,47.91,47.91,278165.0
2,2019-04-24,52.7,52.7,52.7,52.7,550609.0
3,2019-04-25,57.97,57.97,57.97,57.97,923230.0
4,2019-04-26,63.77,63.77,63.77,63.77,4766297.0
5,2019-04-29,70.15,66.15,70.15,62.3,903667056.0
6,2019-04-30,64.5,64.6,65.9,61.8,505996448.0
7,2019-05-06,63.8,66.68,68.78,63.63,602317040.0
8,2019-05-07,65.23,64.5,66.5,62.8,427351664.0
9,2019-05-08,62.11,64.38,65.66,61.8,331459712.0
10,2019-05-09,63.84,63.79,67.52,63.55,382468656.0
11,2019-05-10,64.6,65.22,66.29,61.51,404423808.0
12,2019-05-13,64.0,67.02,69.2,63.3,427242352.0
13,2019-05-14,65.8,63.45,66.88,62.3,345101824.0
14,2019-05-15,63.66,66.97,69.69,63.0,480136880.0
15,2019-05-16,66.77,68.68,69.26,64.27,375764400.0
16,2019-05-17,68.18,66.07,70.74,66.0,523049808.0
17,2019-05-20,63.9,59.46,64.3,59.46,376469520.0
18,2019-05-21,57.9,58.29,59.38,57.59,206736935.0
19,2019-05-22,58.49,56.33,58.84,55.93,190963851.0
20,2019-05-23,56.19,55.78,56.33,54.59,175138693.0
21,2019-05-24,55.1,55.53,57.08,55.01,145967884.0
22,2019-05-27,55.94,56.68,57.2,55.01,150515026.0
23,2019-05-28,56.48,55.7,57.16,55.5,154195692.0
24,2019-05-29,55.5,56.7,57.4,55.05,147960576.0
25,2019-05-30,56.45,57.37,57.5,55.4,145726910.0
26,2019-05-31,57.19,59.92,61.1,57.19,312650512.0
27,2019-06-03,60.27,56.6,60.84,56.48,210911592.0
28,2019-06-04,56.74,53.98,56.79,53.75,155177170.0
29,2019-06-05,54.41,52.8,54.59,52.3,119273488.0
30,2019-06-06,52.68,50.84,52.68,50.24,96910261.0
31,2019-06-10,51.15,51.62,52.25,50.68,68434360.0
32,2019-06-11,51.88,53.76,53.82,51.5,111383162.0
33,2019-06-12,53.52,53.45,54.59,52.7,107940089.0
34,2019-06-13,52.85,53.6,53.93,52.7,75577561.0
35,2019-06-14,53.43,50.78,54.2,50.69,111380434.0
36,2019-06-17,50.8,50.8,51.18,50.31,42432797.0
37,2019-06-18,51.0,52.3,53.45,50.84,94089426.0
38,2019-06-19,54.0,53.7,54.28,52.85,128794870.0
39,2019-06-20,53.7,53.86,54.17,52.78,111744193.0
40,2019-06-21,53.83,54.56,56.1,53.83,134964636.0
41,2019-06-24,54.79,55.15,55.57,54.06,104089342.0
42,2019-06-25,54.6,53.52,54.95,52.7,92847669.0
43,2019-06-26,52.88,55.09,55.95,52.88,122057822.0
44,2019-06-27,54.95,55.26,56.18,54.51,104813528.0
45,2019-06-28,55.26,55.85,56.6,54.63,126707610.0
46,2019-07-01,56.94,58.03,58.44,56.13,169253335.0
47,2019-07-02,57.53,57.06,57.57,56.66,103524633.0
48,2019-07-03,56.79,54.83,57.05,54.61,122590317.0
49,2019-07-04,54.84,55.02,55.85,54.41,72543877.0
50,2019-07-05,55.05,58.49,58.69,54.9,209741896.0
51,2019-07-08,57.71,55.06,57.84,54.79,164295162.0
52,2019-07-09,55.5,58.79,59.29,55.01,221358011.0
53,2019-07-10,58.09,59.51,59.8,57.75,213273785.0
54,2019-07-11,59.0,59.5,59.92,58.21,136977040.0
55,2019-07-12,59.4,57.08,59.4,56.87,133811336.0
56,2019-07-15,57.16,60.76,62.5,57.16,249539340.0
57,2019-07-16,60.48,61.0,61.89,59.52,204956104.0
58,2019-07-17,60.46,60.05,61.1,59.8,127804816.0
59,2019-07-18,59.23,60.36,61.78,59.21,168490034.0
60,2019-07-19,60.4,59.61,61.17,59.5,132938404.0
61,2019-07-22,59.39,57.25,59.5,56.01,133063505.0
62,2019-07-23,56.97,58.6,59.2,56.97,99287863.0
63,2019-07-24,57.93,59.71,60.88,57.93,144888295.0
64,2019-07-25,59.5,59.77,60.65,59.2,114231842.0
65,2019-07-26,59.51,60.6,60.78,58.7,110375952.0
66,2019-07-29,60.62,60.8,61.5,60.15,93629039.0
67,2019-07-30,60.35,60.86,61.54,60.35,97884206.0
68,2019-07-31,60.63,59.63,60.72,59.38,87227701.0
69,2019-08-01,59.38,59.99,60.16,59.15,71178823.0
70,2019-08-02,58.29,58.03,58.95,57.06,125898992.0
71,2019-08-05,58.22,57.4,58.85,57.2,79167278.0
72,2019-08-06,55.39,55.14,55.71,53.5,117335695.0
73,2019-08-07,55.5,54.4,55.92,54.31,65895390.0
74,2019-08-08,54.85,54.93,55.0,54.18,52390843.0
75,2019-08-09,55.5,53.31,55.5,53.3,74657499.0
76,2019-08-12,53.8,55.15,55.23,53.0,79386210.0
77,2019-08-13,54.7,54.88,54.97,54.17,61904630.0
78,2019-08-14,55.35,55.82,56.78,55.35,89777118.0
79,2019-08-15,53.8,55.94,56.04,53.78,54876647.0
80,2019-08-16,55.55,57.08,57.45,55.55,73633835.0
81,2019-08-19,58.67,59.4,59.95,57.62,163764668.0
82,2019-08-20,59.98,60.22,62.49,59.21,230787085.0
83,2019-08-21,59.75,59.97,60.94,59.11,139057145.0
84,2019-08-22,60.4,60.26,61.36,59.46,106030221.0
85,2019-08-23,59.85,59.2,60.33,58.56,88915908.0
86,2019-08-26,58.0,58.46,58.48,57.26,74239879.0
87,2019-08-27,58.8,58.72,59.3,58.42,86139871.0
88,2019-08-28,58.96,59.92,60.56,58.66,115359539.0
89,2019-08-29,60.0,58.64,60.0,58.46,97532986.0
90,2019-08-30,59.1,57.39,59.15,57.32,89754723.0
91,2019-09-02,57.46,58.53,58.67,57.43,72573366.0
92,2019-09-03,58.3,59.25,59.5,58.23,90509606.0
93,2019-09-04,58.97,59.55,59.55,58.61,83394255.0
94,2019-09-05,59.94,59.93,61.96,59.9,167615379.0
95,2019-09-06,60.44,63.02,63.5,60.15,235994075.0
96,2019-09-09,62.5,63.68,64.34,62.32,177844287.0
97,2019-09-10,63.28,63.98,63.98,62.3,130991955.0
98,2019-09-11,63.87,61.84,63.87,61.72,119474041.0
99,2019-09-12,61.87,63.41,63.8,61.84,110975742.0
100,2019-09-16,63.8,62.95,63.9,62.0,96955432.0
101,2019-09-17,63.18,63.18,65.2,62.85,181816775.0
102,2019-09-18,62.87,63.8,64.55,61.83,146755538.0
103,2019-09-19,63.8,65.87,66.19,63.1,188345018.0
104,2019-09-20,65.31,65.1,66.88,64.51,168786918.0
105,2019-09-23,64.71,62.95,64.92,62.77,144793881.0
106,2019-09-24,63.3,62.78,64.15,62.61,119097240.0
107,2019-09-25,62.6,62.15,63.45,61.88,97089591.0
108,2019-09-26,62.2,60.1,62.3,59.71,92525273.0
109,2019-09-27,59.85,60.41,60.96,59.85,67153229.0
110,2019-09-30,60.18,58.98,60.77,58.91,61735029.0
111,2019-10-08,59.0,57.36,59.21,57.18,63547354.0
112,2019-10-09,56.98,58.15,58.27,56.92,39179543.0
113,2019-10-10,58.1,58.86,59.0,58.0,52352927.0
114,2019-10-11,58.95,59.07,59.59,57.91,59958617.0
115,2019-10-14,59.8,60.15,60.69,59.15,63411529.0
116,2019-10-15,60.0,59.55,60.02,58.5,77383277.0
117,2019-10-16,59.8,60.33,61.26,59.79,81716098.0
118,2019-10-17,60.42,61.8,61.84,60.0,81267982.0
119,2019-10-18,61.49,60.78,62.18,60.2,82081207.0
120,2019-10-21,60.24,60.92,61.0,59.44,58552513.0
121,2019-10-22,60.89,62.0,62.12,60.55,95749909.0
122,2019-10-23,62.0,60.29,62.0,60.0,77762971.0
123,2019-10-24,60.25,62.32,63.15,60.25,145675515.0
124,2019-10-25,62.49,62.52,63.27,61.63,119336387.0
125,2019-10-28,62.08,63.14,63.6,62.0,108760633.0
126,2019-10-29,62.2,58.42,62.2,58.33,192098581.0
127,2019-10-30,58.32,57.89,58.7,57.62,84193970.0
128,2019-10-31,58.0,56.06,58.34,55.93,92084886.0
129,2019-11-01,55.9,56.52,56.88,55.78,72530627.0
130,2019-11-04,56.67,56.67,57.11,56.22,48066631.0
131,2019-11-05,56.7,56.3,56.87,55.85,60047353.0
132,2019-11-06,56.31,55.48,56.86,55.18,66355861.0
133,2019-11-07,55.38,56.16,56.25,55.25,38752241.0
134,2019-11-08,56.52,57.32,57.9,56.2,82470185.0
135,2019-11-11,56.9,55.71,56.9,55.36,50428263.0
136,2019-11-12,55.71,57.2,57.45,55.68,57019248.0
137,2019-11-13,57.5,57.37,57.9,56.82,65631940.0
138,2019-11-14,57.36,57.8,58.27,57.24,54667671.0
139,2019-11-15,57.76,57.18,57.8,56.8,47132017.0
140,2019-11-18,57.1,58.15,58.15,56.85,49201272.0
141,2019-11-19,58.15,58.46,58.62,57.66,55235733.0
142,2019-11-20,58.37,56.86,58.56,56.56,67643015.0
