date,open,high,low,close,volume,turnover,pre-close,changeamount,change
2015-06-15,5.22,5.22,5.22,5.22,2500000.0,0.0330146508323647,5.22,0.0,0.0
2015-06-26,5.22,5.22,5.22,5.22,200000.0,0.0026411720665891,5.22,0.0,0.0
2015-07-01,5.22,5.22,5.22,5.22,400000.0,0.0052823441331783,5.22,0.0,0.0
2015-07-28,8.0,8.01,7.1,7.1,21000.0,0.0002773230669918,5.22,1.88,0.3602
2015-07-29,7.13,7.13,6.5,6.5,16000.0,0.0002112937653271,7.1,-0.6,-0.0845
2015-07-30,6.3,6.3,6.3,6.3,20000.0,0.0002641172066589,6.5,-0.2,-0.0308
2015-07-31,6.0,6.0,6.0,6.0,20000.0,0.0002641172066589,6.3,-0.3,-0.0476
2015-08-03,5.8,5.8,5.8,5.8,50000.0,0.0006602930166472,6.0,-0.2,-0.0333
2015-08-04,5.6,5.6,5.6,5.6,15000.0,0.0001980879049941,5.8,-0.2,-0.0345
2015-08-05,5.6,5.6,5.6,5.6,10000.0,0.0001320586033294,5.6,0.0,0.0
2015-08-07,5.65,5.82,5.65,5.82,8000.0,0.0001056468826635,5.6,0.22,0.0393
2015-08-10,5.95,6.0,5.95,6.0,11000.0,0.0001452644636624,5.82,0.18,0.0309
2015-08-11,6.01,6.05,6.01,6.05,4000.0,5.282344133178355e-05,6.0,0.05,0.0083
2015-08-17,6.1,6.25,6.1,6.25,10000.0,0.0001320586033294,6.05,0.2,0.0331
2015-08-19,6.5,6.68,6.5,6.68,16000.0,0.0002112937653271,6.25,0.43,0.0688
2015-08-20,6.5,6.75,6.5,6.75,5000.0,6.602930166472944e-05,6.68,0.07,0.0105
2015-08-21,6.8,8.1,6.8,8.1,69000.0,0.0009112043629732,6.75,1.35,0.2
2015-08-24,8.25,8.25,7.22,7.4,22000.0,0.0002905289273248,8.1,-0.7,-0.0864
2015-08-25,7.5,7.5,7.25,7.25,8000.0,0.0001056468826635,7.4,-0.15,-0.0203
2015-08-28,7.41,7.9,7.41,7.9,18000.0,0.000237705485993,7.25,0.65,0.0897
2015-11-04,7.41,7.41,7.41,7.41,2000.0,2.641172066589177e-05,7.9,-0.49,-0.062
2015-12-01,7.3,7.5,7.25,7.47,15000.0,0.0001980879049941,7.41,0.06,0.0081
2015-12-02,7.5,7.51,7.5,7.51,4000.0,5.282344133178355e-05,7.47,0.04,0.0054
2015-12-07,7.52,7.52,7.52,7.52,5000.0,6.602930166472944e-05,7.51,0.01,0.0013
2015-12-08,7.53,7.53,7.53,7.53,5000.0,6.602930166472944e-05,7.52,0.01,0.0013
2015-12-21,7.18,7.18,7.18,7.18,4000.0,5.282344133178355e-05,7.53,-0.35,-0.0465
2016-01-04,6.95,6.95,6.95,6.95,1000.0,1.3205860332945887e-05,7.18,-0.23,-0.032
2016-01-05,6.94,6.94,6.84,6.84,5000.0,6.602930166472944e-05,6.95,-0.11,-0.0158
2016-01-06,7.0,7.0,7.0,7.0,1000.0,1.3205860332945887e-05,6.84,0.16,0.0234
2016-01-07,6.75,6.75,6.75,6.75,1000.0,1.3205860332945887e-05,7.0,-0.25,-0.0357
2016-01-08,6.66,6.66,6.29,6.29,20000.0,0.0002641172066589,6.75,-0.46,-0.0681
